,states,year,quarter,district,trans_counts,amount
12150,telangana,2022,1,kamareddy district,6663659,15293088688
12151,telangana,2022,1,mulugu district,2589325,6575024639
12152,telangana,2022,1,medchal malkajgiri district,110893187,1.85168E+11
12153,telangana,2022,1,karimnagar district,14698433,32332888870
12154,telangana,2022,1,mancherial district,10350779,21171437142
12155,telangana,2022,1,siddipet district,11464769,25404779557
12156,telangana,2022,1,khammam district,15266245,35894472742
12157,telangana,2022,2,narayanpet district,3197626,7716014147
12158,telangana,2022,2,nalgonda district,19977314,44558915743
12159,telangana,2022,2,jangaon district,7231360,14919993685
12160,telangana,2022,2,bhadradri kothagudem district,12778081,28087468534
12161,telangana,2022,2,warangal rural district,6842881,14387372671
12162,telangana,2022,2,kumuram bheem asifabad district,3332600,6154185696
12163,telangana,2022,2,nizamabad district,16389018,40970987322
12164,telangana,2022,2,adilabad district,4656805,9736796197
12165,telangana,2022,2,rajanna sircilla district,5764243,12736454286
12166,telangana,2022,2,nagarkurnool district,9122281,20244396068
12167,telangana,2022,2,peddapalle district,11850597,23425044525
12168,telangana,2022,2,nirmal district,5225334,13791958004
12169,telangana,2022,2,mahabubabad district,6638916,13720828409
12170,telangana,2022,2,sangareddy district,32680472,59585382581
12171,telangana,2022,2,wanaparthy district,4966803,11044991789
12172,telangana,2022,2,vikarabad district,7440634,14492482418
12173,telangana,2022,2,jagtial district,8877101,22246967385
12174,telangana,2022,2,yadadri bhuvanagiri district,11567957,24184571829
12175,telangana,2022,2,medak district,6738825,13698209530
12176,telangana,2022,2,mahbubnagar district,10705223,21963911809
12177,telangana,2022,2,jaya shankar bhalupally district,4528732,9634073658
12178,telangana,2022,2,warangal urban district,32791256,66551476649
12179,telangana,2022,2,rangareddy district,161888380,2.67053E+11
12180,telangana,2022,2,hyderabad district,446470234,7.75909E+11
12181,telangana,2022,2,suryapet district,11843388,27017582890
12182,telangana,2022,2,jogulamba gadwal district,4701957,11410519590
12183,telangana,2022,2,kamareddy district,7702879,17239444874
12184,telangana,2022,2,mulugu district,2656701,6165943180
12185,telangana,2022,2,medchal malkajgiri district,134114768,2.21257E+11
12186,telangana,2022,2,karimnagar district,17621343,38465054891
12187,telangana,2022,2,mancherial district,11792212,23483426061
12188,telangana,2022,2,siddipet district,13598517,29087166428
12189,telangana,2022,2,khammam district,17688119,40474391433
12190,telangana,2022,3,narayanpet district,3149412,7372511546
12191,telangana,2022,3,nalgonda district,19442094,40798032881
12192,telangana,2022,3,jangaon district,6580615,13279380725
12193,telangana,2022,3,bhadradri kothagudem district,12264577,25289893378
12194,telangana,2022,3,warangal rural district,6206207,12580724724
12195,telangana,2022,3,kumuram bheem asifabad district,3217193,5642724851
12196,telangana,2022,3,nizamabad district,15374558,35480941123
12197,telangana,2022,3,adilabad district,4697252,8917128426
12198,telangana,2022,3,rajanna sircilla district,5407265,11900795823
12199,telangana,2022,3,nagarkurnool district,8782718,18637778860
12200,telangana,2022,3,peddapalle district,10936393,20799401371
12201,telangana,2022,3,nirmal district,5045789,12158789733
12202,telangana,2022,3,mahabubabad district,6113296,11797675475
12203,telangana,2022,3,sangareddy district,33187414,57832647223
12204,telangana,2022,3,wanaparthy district,4675529,10130094511
12205,telangana,2022,3,vikarabad district,7799069,14232056920
12206,telangana,2022,3,jagtial district,8168113,19843349567
12207,telangana,2022,3,yadadri bhuvanagiri district,10857894,22042571396
12208,telangana,2022,3,medak district,6256711,12214538647
12209,telangana,2022,3,mahbubnagar district,10611492,20954874893
12210,telangana,2022,3,jaya shankar bhalupally district,4204613,8896891605
12211,telangana,2022,3,warangal urban district,27244856,55794322101
12212,telangana,2022,3,rangareddy district,169029273,2.72598E+11
12213,telangana,2022,3,hyderabad district,1018658174,1.58605E+12
12214,telangana,2022,3,suryapet district,11413191,23876546283
12215,telangana,2022,3,jogulamba gadwal district,4706947,11052081760
12216,telangana,2022,3,kamareddy district,7186922,14964327071
12217,telangana,2022,3,mulugu district,2441037,5260858335
12218,telangana,2022,3,medchal malkajgiri district,136384039,2.23442E+11
12219,telangana,2022,3,karimnagar district,17095584,36478353449
12220,telangana,2022,3,mancherial district,11116187,21649183002
12221,telangana,2022,3,siddipet district,12900290,27570105119
12222,telangana,2022,3,khammam district,17010697,36789751401
12223,telangana,2022,4,narayanpet district,3435861,7851529733
12224,telangana,2022,4,nalgonda district,21928009,45517531285
12225,telangana,2022,4,jangaon district,7324178,14733962764
12226,telangana,2022,4,bhadradri kothagudem district,13693915,27531378067
12227,telangana,2022,4,warangal rural district,6929973,13558497093
12228,telangana,2022,4,kumuram bheem asifabad district,3591695,5943432517
12229,telangana,2022,4,nizamabad district,18308473,42744693428
12230,telangana,2022,4,adilabad district,5167448,9396320639
12231,telangana,2022,4,rajanna sircilla district,6122873,13388173024
12232,telangana,2022,4,nagarkurnool district,9648058,19890947820
12233,telangana,2022,4,peddapalle district,12177318,23139872487
12234,telangana,2022,4,nirmal district,5783251,13462685072
12235,telangana,2022,4,mahabubabad district,6768739,12887238837
12236,telangana,2022,4,sangareddy district,38000808,64649951913
12237,telangana,2022,4,wanaparthy district,5371569,11544288247
12238,telangana,2022,4,vikarabad district,9405139,16602279474
12239,telangana,2022,4,jagtial district,9304649,22521347753
12240,telangana,2022,4,yadadri bhuvanagiri district,12310890,25002594202
12241,telangana,2022,4,medak district,7373744,14553997201
12242,telangana,2022,4,mahbubnagar district,12087718,23376388641
12243,telangana,2022,4,jaya shankar bhalupally district,4699909,9308144372
12244,telangana,2022,4,warangal urban district,29269688,57991182917
12245,telangana,2022,4,rangareddy district,191136402,2.95774E+11
12246,telangana,2022,4,hyderabad district,1133829812,1.7538E+12
12247,telangana,2022,4,suryapet district,12755991,27190932825
12248,telangana,2022,4,jogulamba gadwal district,5163965,11177285267
12249,telangana,2022,4,kamareddy district,8479586,18381989175
12250,telangana,2022,4,mulugu district,2756762,5528206382
12251,telangana,2022,4,medchal malkajgiri district,151514969,2.37727E+11
12252,telangana,2022,4,karimnagar district,19056918,39357490541
12253,telangana,2022,4,mancherial district,12469076,23710042437
12254,telangana,2022,4,siddipet district,14715170,30384216197
12255,telangana,2022,4,khammam district,18924276,39626352508
12256,tripura,2018,1,unakoti district,5068,4349605.994
12257,tripura,2018,1,khowai district,8838,7242490.358
12258,tripura,2018,1,sepahijala district,14107,13224752.64
12259,tripura,2018,1,north tripura district,9915,10869174.63
12260,tripura,2018,1,dhalai district,9195,8812172.047
12261,tripura,2018,1,south tripura district,18338,13785118.33
12262,tripura,2018,1,gomati district,12229,11277259.26
12263,tripura,2018,1,west tripura district,70467,68418341.28
12264,tripura,2018,2,unakoti district,9198,6923396.262
12265,tripura,2018,2,khowai district,11440,12338889.1
12266,tripura,2018,2,sepahijala district,18815,23613654.49
12267,tripura,2018,2,north tripura district,13859,16015790.91
12268,tripura,2018,2,dhalai district,14563,15283111.13
12269,tripura,2018,2,south tripura district,22366,18977158.3
12270,tripura,2018,2,gomati district,16000,15955619.88
12271,tripura,2018,2,west tripura district,108318,127784098.6
12272,tripura,2018,3,unakoti district,29360,19643274.58
12273,tripura,2018,3,khowai district,14941,21548759.43
12274,tripura,2018,3,sepahijala district,33646,39779005.12
12275,tripura,2018,3,north tripura district,25747,30157424.75
12276,tripura,2018,3,dhalai district,22350,31331691.37
12277,tripura,2018,3,south tripura district,49250,45613113.08
12278,tripura,2018,3,gomati district,34380,36259157.95
12279,tripura,2018,3,west tripura district,168029,229530961.8
12280,tripura,2018,4,unakoti district,22714,18120450.88
12281,tripura,2018,4,khowai district,26880,33718919.53
12282,tripura,2018,4,sepahijala district,53688,62851730.05
12283,tripura,2018,4,north tripura district,34385,44032488.78
12284,tripura,2018,4,dhalai district,28775,46429185.35
12285,tripura,2018,4,south tripura district,49820,66095950.12
12286,tripura,2018,4,gomati district,38970,48523976.18
12287,tripura,2018,4,west tripura district,192827,305112898.6
12288,tripura,2019,1,unakoti district,24562,28789584.84
12289,tripura,2019,1,khowai district,36291,41097809.27
12290,tripura,2019,1,sepahijala district,65545,79750942.7
12291,tripura,2019,1,north tripura district,35513,53359801.42
12292,tripura,2019,1,dhalai district,33295,57107027.86
12293,tripura,2019,1,south tripura district,64445,78239589.1
12294,tripura,2019,1,gomati district,51994,62247963.56
12295,tripura,2019,1,west tripura district,269281,356302222.9
12296,tripura,2019,2,unakoti district,20264,29942709.58
12297,tripura,2019,2,khowai district,27357,39594573.11
12298,tripura,2019,2,sepahijala district,51675,91802336.89
12299,tripura,2019,2,north tripura district,34750,57253647.85
12300,tripura,2019,2,dhalai district,35446,57168085.15
12301,tripura,2019,2,south tripura district,58687,93657802.47
12302,tripura,2019,2,gomati district,44671,72233524.18
12303,tripura,2019,2,west tripura district,259708,400168803.6
12304,tripura,2019,3,unakoti district,24817,37601399.54
12305,tripura,2019,3,khowai district,31061,48267493.2
12306,tripura,2019,3,sepahijala district,64021,100769508.4
12307,tripura,2019,3,north tripura district,49503,71077675.09
12308,tripura,2019,3,dhalai district,44468,71345910.41
12309,tripura,2019,3,south tripura district,66682,99290824.56
12310,tripura,2019,3,gomati district,60249,87365263.3
12311,tripura,2019,3,west tripura district,370916,501659348.3
12312,tripura,2019,4,unakoti district,35536,54063293.82
12313,tripura,2019,4,khowai district,35979,55953879.3
12314,tripura,2019,4,sepahijala district,73165,126608014.7
12315,tripura,2019,4,north tripura district,61226,90362263.29
12316,tripura,2019,4,dhalai district,52188,79988122.43
12317,tripura,2019,4,south tripura district,76273,115116709.4
12318,tripura,2019,4,gomati district,72919,107373443.7
12319,tripura,2019,4,west tripura district,394538,585934433.6
12320,tripura,2020,1,unakoti district,37292,65629411.25
12321,tripura,2020,1,khowai district,43027,73376986.43
12322,tripura,2020,1,sepahijala district,82186,153302286.8
12323,tripura,2020,1,north tripura district,71460,109976480.5
12324,tripura,2020,1,dhalai district,61425,99410788.98
12325,tripura,2020,1,south tripura district,89869,155003031.7
12326,tripura,2020,1,gomati district,77355,136218980
12327,tripura,2020,1,west tripura district,461888,795860840.7
12328,tripura,2020,2,unakoti district,51385,78087527.62
12329,tripura,2020,2,khowai district,57871,87108349.83
12330,tripura,2020,2,sepahijala district,113723,189445992.2
12331,tripura,2020,2,north tripura district,101129,142793248.5
12332,tripura,2020,2,dhalai district,91473,139760407.5
12333,tripura,2020,2,south tripura district,120386,209028177.9
12334,tripura,2020,2,gomati district,94532,143272330
12335,tripura,2020,2,west tripura district,422021,779679850
12336,tripura,2020,3,unakoti district,63441,118957916.5
12337,tripura,2020,3,khowai district,72823,129761070.2
12338,tripura,2020,3,sepahijala district,144693,269350118.6
12339,tripura,2020,3,north tripura district,126884,207965073.8
12340,tripura,2020,3,dhalai district,114616,192403601.4
12341,tripura,2020,3,south tripura district,151881,270869695.8
12342,tripura,2020,3,gomati district,121329,214785928.1
12343,tripura,2020,3,west tripura district,522218,937726111.8
12344,tripura,2020,4,unakoti district,77102,156226431.6
12345,tripura,2020,4,khowai district,83899,156613600.3
12346,tripura,2020,4,sepahijala district,165182,336834539.2
12347,tripura,2020,4,north tripura district,164023,307732518.8
12348,tripura,2020,4,dhalai district,137188,266253033.1
12349,tripura,2020,4,south tripura district,182583,347232002.6
12350,tripura,2020,4,gomati district,149404,291692706.5
12351,tripura,2020,4,west tripura district,692509,1319546164
12352,tripura,2021,1,unakoti district,68925,161256237.6
12353,tripura,2021,1,khowai district,71155,160906168.9
12354,tripura,2021,1,sepahijala district,141426,365525453.4
12355,tripura,2021,1,north tripura district,143060,318074681.8
12356,tripura,2021,1,dhalai district,116945,274079611.3
12357,tripura,2021,1,south tripura district,150265,357643996.1
12358,tripura,2021,1,gomati district,127271,295815100
12359,tripura,2021,1,west tripura district,692376,1402040321
12360,tripura,2021,2,unakoti district,88092,174170768.1
12361,tripura,2021,2,khowai district,81845,164265843
12362,tripura,2021,2,sepahijala district,166437,361358159
12363,tripura,2021,2,north tripura district,176067,351155989.3
12364,tripura,2021,2,dhalai district,138998,278586073.4
12365,tripura,2021,2,south tripura district,171713,365935948
12366,tripura,2021,2,gomati district,148554,309610328.8
12367,tripura,2021,2,west tripura district,772723,1463071251
12368,tripura,2021,3,unakoti district,105296,228625158.4
12369,tripura,2021,3,khowai district,89061,181900029.4
12370,tripura,2021,3,sepahijala district,195392,447581559.2
12371,tripura,2021,3,north tripura district,210698,454116633.3
12372,tripura,2021,3,dhalai district,167446,368906160.2
12373,tripura,2021,3,south tripura district,186827,414556972.5
12374,tripura,2021,3,gomati district,166441,372982272.5
12375,tripura,2021,3,west tripura district,960039,1895464983
12376,tripura,2021,4,unakoti district,130201,289484907.9
12377,tripura,2021,4,khowai district,111589,254808204.6
12378,tripura,2021,4,sepahijala district,233920,570421104.2
12379,tripura,2021,4,north tripura district,255959,590088928.3
12380,tripura,2021,4,dhalai district,194907,448039146.8
12381,tripura,2021,4,south tripura district,219422,560735150.1
12382,tripura,2021,4,gomati district,200196,454492828.8
12383,tripura,2021,4,west tripura district,1174499,2328859194
12384,tripura,2022,1,unakoti district,148265,349475550.5
12385,tripura,2022,1,khowai district,124989,289652618.6
12386,tripura,2022,1,sepahijala district,257586,636388326.3
12387,tripura,2022,1,north tripura district,310764,699778044.2
12388,tripura,2022,1,dhalai district,216216,501758621.2
12389,tripura,2022,1,south tripura district,242720,632737978.8
12390,tripura,2022,1,gomati district,230019,517368490.2
12391,tripura,2022,1,west tripura district,1340631,2620170135
12392,tripura,2022,2,unakoti district,168534,380245834.4
12393,tripura,2022,2,khowai district,147470,314663693.9
12394,tripura,2022,2,sepahijala district,301211,703075146.3
12395,tripura,2022,2,north tripura district,347933,745615506.6
12396,tripura,2022,2,dhalai district,258585,545900041.1
12397,tripura,2022,2,south tripura district,270412,649809730.9
12398,tripura,2022,2,gomati district,269581,581885804.2
12399,tripura,2022,2,west tripura district,1654938,2957075285
12400,tripura,2022,3,unakoti district,179593,406385690.1
12401,tripura,2022,3,khowai district,164425,363263351.2
12402,tripura,2022,3,sepahijala district,358452,818757043
12403,tripura,2022,3,north tripura district,400198,829909312.3
12404,tripura,2022,3,dhalai district,287101,618208457.3
12405,tripura,2022,3,south tripura district,286379,682522212.6
12406,tripura,2022,3,gomati district,294377,612183432.9
12407,tripura,2022,3,west tripura district,2286054,4317123306
12408,tripura,2022,4,unakoti district,292384,653255260.8
12409,tripura,2022,4,khowai district,172992,374619180.9
12410,tripura,2022,4,sepahijala district,352709,784953776.8
12411,tripura,2022,4,north tripura district,460914,940748505.6
12412,tripura,2022,4,dhalai district,289984,592125895.9
12413,tripura,2022,4,south tripura district,318517,743429832.5
12414,tripura,2022,4,gomati district,303790,606245959.1
12415,tripura,2022,4,west tripura district,3006900,5757593407
12416,uttar-pradesh,2018,1,amethi district,96408,86534576.57
12417,uttar-pradesh,2018,1,siddharthnagar district,76809,95934878.04
12418,uttar-pradesh,2018,1,auraiya district,65304,61921892.87
12419,uttar-pradesh,2018,1,sambhal district,53722,61975314.17
12420,uttar-pradesh,2018,1,kanpur nagar district,493390,550298920
12421,uttar-pradesh,2018,1,aligarh district,194881,227055506.8
