,states,year,quarter,district,trans_counts,amount
5546,uttarakhand,2018,3,tehri garhwal,49076,97822405.13
5547,uttarakhand,2018,3,pithoragarh,37382,66592869.05
5548,uttarakhand,2018,3,chamoli,28392,57607070.75
5549,uttarakhand,2018,3,uttarkashi,22900,44762533.12
5550,uttarakhand,2018,4,dehradun,839564,1866928299
5551,uttarakhand,2018,4,udham singh nagar,817760,1063327514
5552,uttarakhand,2018,4,haridwar,780667,1361862781
5553,uttarakhand,2018,4,nainital,262453,434444465.8
5554,uttarakhand,2018,4,pauri garhwal,124351,217330050.3
5555,uttarakhand,2018,4,tehri garhwal,72394,157761446.5
5556,uttarakhand,2018,4,almora,71874,117821119.6
5557,uttarakhand,2018,4,pithoragarh,54756,120923916.1
5558,uttarakhand,2018,4,chamoli,44084,93713092.7
5559,uttarakhand,2018,4,uttarkashi,32970,74788538.7
5560,uttarakhand,2019,1,udham singh nagar,1872126,1489217231
5561,uttarakhand,2019,1,haridwar,1412730,1744127095
5562,uttarakhand,2019,1,dehradun,1291566,2353709229
5563,uttarakhand,2019,1,nainital,366310,528892752
5564,uttarakhand,2019,1,pauri garhwal,154873,259133683.5
5565,uttarakhand,2019,1,tehri garhwal,92784,188532149.1
5566,uttarakhand,2019,1,almora,84510,133142670.7
5567,uttarakhand,2019,1,pithoragarh,67059,126782378.7
5568,uttarakhand,2019,1,chamoli,57245,109897209.5
5569,uttarakhand,2019,1,uttarkashi,43500,85792881.25
5570,uttarakhand,2019,2,dehradun,1628356,3149635868
5571,uttarakhand,2019,2,haridwar,1109390,1993331115
5572,uttarakhand,2019,2,udham singh nagar,964467,1378582227
5573,uttarakhand,2019,2,nainital,347099,641075253.7
5574,uttarakhand,2019,2,pauri garhwal,201286,330941586.2
5575,uttarakhand,2019,2,tehri garhwal,125918,262677784.7
5576,uttarakhand,2019,2,almora,110119,169588331.8
5577,uttarakhand,2019,2,pithoragarh,81162,158772474.7
5578,uttarakhand,2019,2,chamoli,71211,146135260.7
5579,uttarakhand,2019,2,uttarkashi,52899,116326460
5580,uttarakhand,2019,3,dehradun,2163047,3787761715
5581,uttarakhand,2019,3,haridwar,1408219,2350808805
5582,uttarakhand,2019,3,udham singh nagar,881091,1448854014
5583,uttarakhand,2019,3,nainital,410561,703565372.1
5584,uttarakhand,2019,3,pauri garhwal,206617,337105679.9
5585,uttarakhand,2019,3,tehri garhwal,139167,268739806.7
5586,uttarakhand,2019,3,almora,110098,163341415
5587,uttarakhand,2019,3,pithoragarh,93746,157938393.7
5588,uttarakhand,2019,3,chamoli,88665,159441929.6
5589,uttarakhand,2019,3,uttarkashi,68144,126468997
5590,uttarakhand,2019,4,dehradun,3069497,4994340230
5591,uttarakhand,2019,4,haridwar,1661936,2912268373
5592,uttarakhand,2019,4,udham singh nagar,1067254,1847912911
5593,uttarakhand,2019,4,nainital,510868,938607132.6
5594,uttarakhand,2019,4,pauri garhwal,260210,438116662.3
5595,uttarakhand,2019,4,tehri garhwal,175937,331559129.7
5596,uttarakhand,2019,4,almora,147270,226549226.1
5597,uttarakhand,2019,4,pithoragarh,112708,200782149.1
5598,uttarakhand,2019,4,chamoli,104404,207905779.6
5599,uttarakhand,2019,4,uttarkashi,82965,174141275.3
5600,uttarakhand,2020,1,dehradun,4292172,7855577950
5601,uttarakhand,2020,1,haridwar,1746548,2829682338
5602,uttarakhand,2020,1,udham singh nagar,1320641,2462031687
5603,uttarakhand,2020,1,nainital,591916,1012419762
5604,uttarakhand,2020,1,pauri garhwal,265239,428956086
5605,uttarakhand,2020,1,tehri garhwal,200636,365428107.2
5606,uttarakhand,2020,1,almora,158941,262516586.5
5607,uttarakhand,2020,1,pithoragarh,132585,231555480.9
5608,uttarakhand,2020,1,chamoli,122706,211908675.3
5609,uttarakhand,2020,1,uttarkashi,96469,176256181.8
5610,uttarakhand,2020,2,dehradun,3619286,7204561616
5611,uttarakhand,2020,2,haridwar,1633204,2717831194
5612,uttarakhand,2020,2,udham singh nagar,1430868,2605047532
5613,uttarakhand,2020,2,nainital,661723,1075299748
5614,uttarakhand,2020,2,pauri garhwal,337679,488475349.8
5615,uttarakhand,2020,2,tehri garhwal,274627,410098391.7
5616,uttarakhand,2020,2,almora,256356,333359506.7
5617,uttarakhand,2020,2,pithoragarh,193141,309868814
5618,uttarakhand,2020,2,chamoli,180349,274419553.2
5619,uttarakhand,2020,2,uttarkashi,143866,241132342.2
5620,uttarakhand,2020,3,dehradun,4899672,9682445376
5621,uttarakhand,2020,3,haridwar,2251448,4070826642
5622,uttarakhand,2020,3,udham singh nagar,1570042,2930954023
5623,uttarakhand,2020,3,nainital,984746,1918487570
5624,uttarakhand,2020,3,pauri garhwal,441783,734135974.6
5625,uttarakhand,2020,3,tehri garhwal,351867,595254916.1
5626,uttarakhand,2020,3,almora,319939,453570746.5
5627,uttarakhand,2020,3,pithoragarh,237817,421302996.4
5628,uttarakhand,2020,3,chamoli,219226,388151115.3
5629,uttarakhand,2020,3,uttarkashi,166514,318056161.8
5630,uttarakhand,2020,4,dehradun,7225475,12878001021
5631,uttarakhand,2020,4,haridwar,3321783,6085979624
5632,uttarakhand,2020,4,udham singh nagar,2363335,4514038446
5633,uttarakhand,2020,4,nainital,1517073,2922713378
5634,uttarakhand,2020,4,pauri garhwal,683792,1126540355
5635,uttarakhand,2020,4,tehri garhwal,562067,938923389.1
5636,uttarakhand,2020,4,almora,448847,655069287.5
5637,uttarakhand,2020,4,pithoragarh,341824,642959649.9
5638,uttarakhand,2020,4,chamoli,334855,608689356.8
5639,uttarakhand,2020,4,uttarkashi,248828,446087898.9
5640,uttarakhand,2021,1,dehradun,10341368,16714266661
5641,uttarakhand,2021,1,haridwar,3637862,6655847670
5642,uttarakhand,2021,1,udham singh nagar,2400713,4698429213
5643,uttarakhand,2021,1,nainital,1656353,3267711094
5644,uttarakhand,2021,1,pauri garhwal,637099,1098791517
5645,uttarakhand,2021,1,tehri garhwal,497527,927820405.8
5646,uttarakhand,2021,1,almora,315595,567283572
5647,uttarakhand,2021,1,pithoragarh,261250,560157950.4
5648,uttarakhand,2021,1,chamoli,251971,534930142.8
5649,uttarakhand,2021,1,uttarkashi,199972,419933605.4
5650,uttarakhand,2021,2,dehradun,11452915,18841754560
5651,uttarakhand,2021,2,haridwar,4083950,7206283398
5652,uttarakhand,2021,2,udham singh nagar,2949644,5332715640
5653,uttarakhand,2021,2,nainital,2022948,3666864167
5654,uttarakhand,2021,2,pauri garhwal,772232,1284331635
5655,uttarakhand,2021,2,tehri garhwal,611946,1001900308
5656,uttarakhand,2021,2,almora,516291,813684022.8
5657,uttarakhand,2021,2,pithoragarh,373518,706633659.8
5658,uttarakhand,2021,2,chamoli,335548,592961500.5
5659,uttarakhand,2021,2,uttarkashi,272386,493313163
5660,uttarakhand,2021,3,dehradun,15063442,22990701165
5661,uttarakhand,2021,3,haridwar,5509173,8989314144
5662,uttarakhand,2021,3,udham singh nagar,3972342,6845281919
5663,uttarakhand,2021,3,nainital,2632707,4647117598
5664,uttarakhand,2021,3,pauri garhwal,969356,1594948975
5665,uttarakhand,2021,3,tehri garhwal,719519,1243423715
5666,uttarakhand,2021,3,almora,518423,912391176.3
5667,uttarakhand,2021,3,pithoragarh,405020,818234591
5668,uttarakhand,2021,3,chamoli,352899,738267624.1
5669,uttarakhand,2021,3,uttarkashi,280090,564935671.3
5670,uttarakhand,2021,4,dehradun,20099531,30616000517
5671,uttarakhand,2021,4,haridwar,7030490,11490457875
5672,uttarakhand,2021,4,udham singh nagar,5131031,9041480526
5673,uttarakhand,2021,4,nainital,3236410,5812451204
5674,uttarakhand,2021,4,pauri garhwal,1252707,2087257955
5675,uttarakhand,2021,4,tehri garhwal,906949,1604463157
5676,uttarakhand,2021,4,almora,621457,1157426314
5677,uttarakhand,2021,4,pithoragarh,493686,1047695616
5678,uttarakhand,2021,4,chamoli,444044,935680417.3
5679,uttarakhand,2021,4,uttarkashi,340832,699763855.1
5680,uttarakhand,2022,1,dehradun,22257700,33123635654
5681,uttarakhand,2022,1,haridwar,7982968,12739141533
5682,uttarakhand,2022,1,udham singh nagar,5878926,10009445962
5683,uttarakhand,2022,1,nainital,3419287,5973753417
5684,uttarakhand,2022,1,pauri garhwal,1340407,2160205589
5685,uttarakhand,2022,1,tehri garhwal,948064,1601435838
5686,uttarakhand,2022,1,almora,615373,1114809945
5687,uttarakhand,2022,1,pithoragarh,513359,1077070807
5688,uttarakhand,2022,1,chamoli,447942,908267962.2
5689,uttarakhand,2022,1,uttarkashi,354038,690101594.2
5690,uttarakhand,2022,2,dehradun,28405360,40081074000
5691,uttarakhand,2022,2,haridwar,10586018,16128591903
5692,uttarakhand,2022,2,udham singh nagar,7173658,11516900703
5693,uttarakhand,2022,2,nainital,4229607,6957275629
5694,uttarakhand,2022,2,pauri garhwal,1914947,2946932725
5695,uttarakhand,2022,2,tehri garhwal,1595144,2551688401
5696,uttarakhand,2022,2,almora,917436,1470548876
5697,uttarakhand,2022,2,pithoragarh,744947,1370280862
5698,uttarakhand,2022,2,chamoli,724863,1456305123
5699,uttarakhand,2022,2,rudraprayag,555674,1343191881
5700,uttarakhand,2022,3,dehradun,31286908,43421889601
5701,uttarakhand,2022,3,haridwar,12207906,17469868639
5702,uttarakhand,2022,3,udham singh nagar,8359056,12605973684
5703,uttarakhand,2022,3,nainital,4918426,7504228522
5704,uttarakhand,2022,3,pauri garhwal,1692144,2462947906
5705,uttarakhand,2022,3,tehri garhwal,1282593,1914407105
5706,uttarakhand,2022,3,almora,862733,1333633914
5707,uttarakhand,2022,3,pithoragarh,824882,1386396765
5708,uttarakhand,2022,3,chamoli,759073,1357043504
5709,uttarakhand,2022,3,uttarkashi,574366,1020415833
5710,uttarakhand,2022,4,dehradun,40807331,58612213437
5711,uttarakhand,2022,4,haridwar,13503692,19912247186
5712,uttarakhand,2022,4,udham singh nagar,10333475,16094358621
5713,uttarakhand,2022,4,nainital,5012268,7697883413
5714,uttarakhand,2022,4,pauri garhwal,1993213,2930488128
5715,uttarakhand,2022,4,tehri garhwal,1406965,2066653765
5716,uttarakhand,2022,4,chamoli,1117730,1880933828
5717,uttarakhand,2022,4,almora,1009910,1571073456
5718,uttarakhand,2022,4,pithoragarh,920523,1481932435
5719,uttarakhand,2022,4,uttarkashi,539699,916448376.7
5720,west-bengal,2018,1,birbhum,2125816,2520486412
5721,west-bengal,2018,1,kolkata,2043129,2753347660
5722,west-bengal,2018,1,north twenty four parganas,1235602,1282978629
5723,west-bengal,2018,1,murshidabad,833479,421068895.9
5724,west-bengal,2018,1,nadia,549427,307840167.7
5725,west-bengal,2018,1,purba medinipur,516243,380534345.7
5726,west-bengal,2018,1,maldah,491756,283624702.4
5727,west-bengal,2018,1,south twenty four parganas,421793,349206351.1
5728,west-bengal,2018,1,paschim medinipur,419331,286483484.6
5729,west-bengal,2018,1,purba bardhaman,396998,212356023.7
5730,west-bengal,2018,2,birbhum,2775489,3988930680
5731,west-bengal,2018,2,kolkata,2501448,4109821730
5732,west-bengal,2018,2,north twenty four parganas,2119664,2509379355
5733,west-bengal,2018,2,murshidabad,1290440,849517566.9
5734,west-bengal,2018,2,nadia,972818,633203448
5735,west-bengal,2018,2,purba medinipur,850189,751427465.4
5736,west-bengal,2018,2,bankura,747564,307725444.8
5737,west-bengal,2018,2,purba bardhaman,738207,421072712.2
5738,west-bengal,2018,2,south twenty four parganas,727105,672591311.6
5739,west-bengal,2018,2,maldah,697698,593137876.6
5740,west-bengal,2018,3,birbhum,6066238,6130627464
5741,west-bengal,2018,3,bankura,5179457,2464193071
5742,west-bengal,2018,3,north twenty four parganas,4856114,4545902671
5743,west-bengal,2018,3,kolkata,4733562,6263652227
5744,west-bengal,2018,3,murshidabad,4125695,2657568624
5745,west-bengal,2018,3,purba bardhaman,3594299,1939579865
5746,west-bengal,2018,3,nadia,3491909,2140939926
5747,west-bengal,2018,3,paschim bardhaman,2874238,1847805645
5748,west-bengal,2018,3,purba medinipur,2641955,2004301849
5749,west-bengal,2018,3,purulia,2634127,1255674845
5750,west-bengal,2018,4,kolkata,5401244,8502095209
5751,west-bengal,2018,4,birbhum,4639212,6605150572
5752,west-bengal,2018,4,north twenty four parganas,4412163,5106478584
5753,west-bengal,2018,4,murshidabad,2771908,2073820545
5754,west-bengal,2018,4,hooghly,2105799,1620745549
5755,west-bengal,2018,4,south twenty four parganas,1839620,1674747744
5756,west-bengal,2018,4,bankura,1674744,830580185
5757,west-bengal,2018,4,paschim medinipur,1645590,1540090394
5758,west-bengal,2018,4,purba medinipur,1603344,1962876573
5759,west-bengal,2018,4,nadia,1602207,1483069810
5760,west-bengal,2019,1,kolkata,9807639,12332944237
5761,west-bengal,2019,1,north twenty four parganas,6016538,6234416495
5762,west-bengal,2019,1,birbhum,5081745,6063627233
5763,west-bengal,2019,1,murshidabad,2701331,2435341321
5764,west-bengal,2019,1,purba bardhaman,2576757,2102277082
5765,west-bengal,2019,1,hooghly,2488635,2045644142
5766,west-bengal,2019,1,south twenty four parganas,2381496,2207352521
5767,west-bengal,2019,1,purba medinipur,2175167,2426138102
5768,west-bengal,2019,1,paschim medinipur,2056170,1976806858
5769,west-bengal,2019,1,nadia,1878230,1674723468
5770,west-bengal,2019,2,kolkata,13259522,17260848901
5771,west-bengal,2019,2,north twenty four parganas,6157371,7197223706
5772,west-bengal,2019,2,purba bardhaman,4174535,4375901182
5773,west-bengal,2019,2,hooghly,2379459,2442336674
5774,west-bengal,2019,2,murshidabad,2301748,2744461154
5775,west-bengal,2019,2,paschim bardhaman,2145729,2557384605
5776,west-bengal,2019,2,south twenty four parganas,2092814,2437194677
5777,west-bengal,2019,2,purba medinipur,1850677,2439996734
5778,west-bengal,2019,2,howrah,1740780,2186684125
5779,west-bengal,2019,2,nadia,1702468,1996301068
5780,west-bengal,2019,3,kolkata,16306691,21451201632
5781,west-bengal,2019,3,north twenty four parganas,8854937,9351811605
5782,west-bengal,2019,3,purba bardhaman,5809301,5357582349
5783,west-bengal,2019,3,murshidabad,4494100,3474157885
5784,west-bengal,2019,3,hooghly,3690825,3088441313
5785,west-bengal,2019,3,paschim bardhaman,3088578,3179774211
5786,west-bengal,2019,3,south twenty four parganas,2784616,2980743400
5787,west-bengal,2019,3,purba medinipur,2642814,2923218853
5788,west-bengal,2019,3,nadia,2571191,2474590164
5789,west-bengal,2019,3,paschim medinipur,2347260,2190157101
5790,west-bengal,2019,4,kolkata,21917627,26475748918
5791,west-bengal,2019,4,north twenty four parganas,10387653,10930067931
5792,west-bengal,2019,4,purba bardhaman,9422447,6518176227
5793,west-bengal,2019,4,bankura,6055533,1977857279
5794,west-bengal,2019,4,murshidabad,5467828,4214583777
5795,west-bengal,2019,4,paschim bardhaman,5025410,4100414909
5796,west-bengal,2019,4,hooghly,4540564,3763712817
5797,west-bengal,2019,4,birbhum,4269094,1949145295
5798,west-bengal,2019,4,paschim medinipur,4095923,2924786113
5799,west-bengal,2019,4,purba medinipur,3988434,3949509410
5800,west-bengal,2020,1,kolkata,18756562,33530346187
5801,west-bengal,2020,1,north twenty four parganas,9836478,12633823318
5802,west-bengal,2020,1,hooghly,3231486,3828835634
5803,west-bengal,2020,1,south twenty four parganas,3069175,4200261969
5804,west-bengal,2020,1,murshidabad,3036374,4375324882
5805,west-bengal,2020,1,paschim bardhaman,3018166,4107372380
5806,west-bengal,2020,1,purba medinipur,3016163,4413323999
5807,west-bengal,2020,1,paschim medinipur,2731293,3365470258
5808,west-bengal,2020,1,nadia,2617674,3333078525
5809,west-bengal,2020,1,bankura,2512191,1888506492
5810,west-bengal,2020,2,kolkata,12981198,28320831276
5811,west-bengal,2020,2,north twenty four parganas,7957303,11928129304
5812,west-bengal,2020,2,south twenty four parganas,3450717,5442972838
5813,west-bengal,2020,2,hooghly,3388361,4695101065
5814,west-bengal,2020,2,purba medinipur,2954606,5035068653
5815,west-bengal,2020,2,murshidabad,2954461,5450083955
5816,west-bengal,2020,2,howrah,2820336,4464236055
5817,west-bengal,2020,2,nadia,2630360,4208804459
5818,west-bengal,2020,2,paschim medinipur,2623659,4138122881
5819,west-bengal,2020,2,paschim bardhaman,2283471,3594187323
5820,west-bengal,2020,3,kolkata,20532488,47965864188
5821,west-bengal,2020,3,north twenty four parganas,10658639,18116407316
5822,west-bengal,2020,3,howrah,5455673,11044292829
5823,west-bengal,2020,3,south twenty four parganas,4527471,7893878132
5824,west-bengal,2020,3,hooghly,4366382,7181724884
5825,west-bengal,2020,3,murshidabad,4140812,8701630174
5826,west-bengal,2020,3,purba medinipur,4082398,8104060675
5827,west-bengal,2020,3,nadia,3385474,6356294161
5828,west-bengal,2020,3,paschim medinipur,3217002,5676916986
5829,west-bengal,2020,3,paschim bardhaman,2824660,4923778139
5830,west-bengal,2020,4,kolkata,21348317,48043058849
5831,west-bengal,2020,4,north twenty four parganas,15401013,26342979950
5832,west-bengal,2020,4,howrah,6331177,12928867889
5833,west-bengal,2020,4,south twenty four parganas,5935781,11173760729
5834,west-bengal,2020,4,hooghly,5674060,9909266976
5835,west-bengal,2020,4,murshidabad,5387550,12347537123
5836,west-bengal,2020,4,purba medinipur,5289421,11253380562
5837,west-bengal,2020,4,nadia,4552049,9153167136
5838,west-bengal,2020,4,paschim medinipur,4192666,7873236339
5839,west-bengal,2020,4,paschim bardhaman,3911566,6878396003
5840,west-bengal,2021,1,kolkata,33156725,67772051033
5841,west-bengal,2021,1,north twenty four parganas,15695125,27895823532
5842,west-bengal,2021,1,howrah,9971593,19433078118
5843,west-bengal,2021,1,murshidabad,6771948,16548543049
5844,west-bengal,2021,1,south twenty four parganas,5599480,12117504304
5845,west-bengal,2021,1,hooghly,5418241,10168468111
5846,west-bengal,2021,1,purba medinipur,5365020,12827859645
5847,west-bengal,2021,1,nadia,4539314,9862089010
5848,west-bengal,2021,1,paschim bardhaman,4191623,7560655964
5849,west-bengal,2021,1,paschim medinipur,4172851,8823590467
5850,west-bengal,2021,2,kolkata,41726247,80954850439
5851,west-bengal,2021,2,north twenty four parganas,17258291,30414821773
5852,west-bengal,2021,2,howrah,12238810,22440665028
5853,west-bengal,2021,2,murshidabad,8602251,19996935608
5854,west-bengal,2021,2,south twenty four parganas,6661813,13398529484
5855,west-bengal,2021,2,purba medinipur,6418522,15155067721
5856,west-bengal,2021,2,hooghly,6360194,11614334147
5857,west-bengal,2021,2,nadia,5524174,11227582723
5858,west-bengal,2021,2,paschim medinipur,5051834,10303513379
5859,west-bengal,2021,2,paschim bardhaman,4893774,8731262894
5860,west-bengal,2021,3,kolkata,55166796,1.08534E+11
5861,west-bengal,2021,3,north twenty four parganas,22393657,40621221621
5862,west-bengal,2021,3,howrah,15377518,27653090451
5863,west-bengal,2021,3,murshidabad,10931440,25748905390
5864,west-bengal,2021,3,south twenty four parganas,8148035,17003261364
5865,west-bengal,2021,3,purba medinipur,7833998,18432252643
5866,west-bengal,2021,3,hooghly,7784199,14865078300
5867,west-bengal,2021,3,nadia,6912466,15091309343
5868,west-bengal,2021,3,paschim bardhaman,6486598,11454626097
5869,west-bengal,2021,3,paschim medinipur,6258901,12581282828
5870,west-bengal,2021,4,kolkata,65708533,1.31157E+11
5871,west-bengal,2021,4,north twenty four parganas,28006815,51407780867
5872,west-bengal,2021,4,howrah,20261475,36416694060
5873,west-bengal,2021,4,murshidabad,13422646,33656929004
5874,west-bengal,2021,4,south twenty four parganas,9996197,22549554718
5875,west-bengal,2021,4,purba medinipur,9886889,23874294119
5876,west-bengal,2021,4,hooghly,9342381,18914851064
5877,west-bengal,2021,4,nadia,8591598,19373295944
5878,west-bengal,2021,4,paschim bardhaman,8475007,15264204424
5879,west-bengal,2021,4,paschim medinipur,7894026,16639425791
5880,west-bengal,2022,1,kolkata,76392752,1.55418E+11
5881,west-bengal,2022,1,north twenty four parganas,31930105,59661500585
